MNDR ID	ncRNA Symbol	ncRNA Category	Species	Disease	DO ID	MeSH ID	References	Score
MNDR-E-CIRC-0217	circNRAP-1	circRNA	Homo sapiens	Heart disease	DOID:114	D006331	28082450	0.999424
MNDR-E-CIRC-0218	circOLA	circRNA	Homo sapiens	Breast cancer	DOID:1612	D001943	29221160	0.999424
MNDR-E-CIRC-0219	circPDE4B	circRNA	Homo sapiens	Lupus nephritis	DOID:0080162	D008181	29499937	0.795006
MNDR-E-CIRC-0220	circ-PDE8A	circRNA	Homo sapiens	Pancreatic cancer	DOID:1793	D010190	29709702	0.795006
MNDR-E-CIRC-0221	circPHF21A	circRNA	Homo sapiens	Cardiovascular disease	DOID:1287	D002318	28676412	0.795006
MNDR-E-CIRC-0222	circPTK2	circRNA	Homo sapiens	Bladder cancer	DOID:11054	D001749	27484176	0.999687
MNDR-E-CIRC-0223	circPTK2	circRNA	Homo sapiens	Hepatocellular carcinoma	DOID:684	D006528	28969099	0.795006
MNDR-E-CIRC-0224	circR-284	circRNA	Homo sapiens	Cardiovascular system disease	DOID:1287	D002318	28779016	0.795006
MNDR-E-CIRC-0225	circR-284	circRNA	Homo sapiens	Cerebrovascular ischemia	DOID:2316	D002545	28779016	0.982118
MNDR-E-CIRC-0226	circRHOBTB3-14	circRNA	Homo sapiens	Heart disease	DOID:114	D006331	28082450	0.999424
MNDR-E-CIRC-0227	circRNABCRC4	circRNA	Homo sapiens	Bladder cancer	DOID:11054	D001749	29270748	0.999424
MNDR-E-CIRC-0228	circRNA-Cdr1as	circRNA	Homo sapiens	Bladder carcinoma	DOID:4007		30200254	0.795006
MNDR-E-CIRC-0229	circRNA-Cdr1as	circRNA	Homo sapiens	Hepatocellular carcinoma	DOID:684	D006528	30200254	1
MNDR-E-CIRC-0230	circRNA-chr19	circRNA	Homo sapiens	Ebola hemorrhagic fever	DOID:4325	D019142	29209594	0.795006
MNDR-E-CIRC-0231	circRNA-DLEU2	circRNA	Homo sapiens	Acute myeloid leukemia	DOID:9119	D015470	30037980	0.999993
MNDR-E-CIRC-0232	circRNA-ITCH	circRNA	Homo sapiens	Urinary bladder cancer	DOID:11054	D001749	28969099	1
MNDR-E-CIRC-0233	circRNA-MSR	circRNA	Homo sapiens	Osteoarthritis	DOID:8398	D010003	28624198	0.99029
MNDR-E-CIRC-0234	circRNA-MYLK	circRNA	Homo sapiens	Bladder cancer	DOID:11054	D001749	28687357	0.982118
MNDR-E-CIRC-0235	circRNA-MYLK	circRNA	Homo sapiens	Bladder carcinoma	DOID:4007		28687357	0.795006
MNDR-E-CIRC-0236	circRPMS1	circRNA	Homo sapiens	Nasopharyngeal cancer		D009303	31695488	1
MNDR-E-CIRC-0237	circRTN4	circRNA	Homo sapiens	Colon cancer	DOID:219	D003110	27892494	0.795006
MNDR-E-CIRC-0238	circRYR2-113	circRNA	Homo sapiens	Heart disease	DOID:114	D006331	28082450	0.999424
MNDR-E-CIRC-0239	circRYR2-86	circRNA	Homo sapiens	Heart disease	DOID:114	D006331	28082450	0.999424
MNDR-E-CIRC-0240	circSLC8A1-1	circRNA	Homo sapiens	Heart disease	DOID:114	D006331	28082450	0.999986
MNDR-E-CIRC-0241	circSMARC1A	circRNA	Homo sapiens	Colon cancer	DOID:219	D003110	27892494	0.795006
MNDR-E-CIRC-0242	circSMO742	circRNA	Homo sapiens	Glioma	DOID:3070	D005910	31895689	1
MNDR-E-CIRC-0243	circSP100	circRNA	Homo sapiens	Lupus nephritis	DOID:0080162	D008181	29499937	0.795006
MNDR-E-CIRC-0244	circSPHKAP	circRNA	Homo sapiens	Heart disease	DOID:114	D006331	29523209	0.795006
MNDR-E-CIRC-0245	circTADA2A-E5	circRNA	Homo sapiens	Breast cancer	DOID:1612	D001943	30787278	0.795006
MNDR-E-CIRC-0246	circTADA2A-E6	circRNA	Homo sapiens	Breast cancer	DOID:1612	D001943	30787278	0.795006
MNDR-E-CIRC-0247	circTECRL-11	circRNA	Homo sapiens	Heart disease	DOID:114	D006331	28082450	0.999424
MNDR-E-CIRC-0248	circTPM1-1	circRNA	Homo sapiens	Heart disease	DOID:114	D006331	28082450	0.999424
MNDR-E-CIRC-0249	circTRIM24	circRNA	Homo sapiens	Bladder cancer	DOID:11054	D001749	27484176	0.999687
MNDR-E-CIRC-0250	circTRIM24	circRNA	Homo sapiens	Non small cell lung carcinoma	DOID:3908	D002289	28969099	0.795006
MNDR-E-CIRC-0251	circTRIM33-12	circRNA	Homo sapiens	Hepatocellular cancer	DOID:3571	D008113	31153371	1
MNDR-E-CIRC-0252	circTTBK2	circRNA	Homo sapiens	Glioma	DOID:3070	D005910	28219405	1
MNDR-E-CIRC-0253	circTTN-155	circRNA	Homo sapiens	Heart disease	DOID:114	D006331	28082450	0.999424
MNDR-E-CIRC-0254	circTTN-216	circRNA	Homo sapiens	Heart disease	DOID:114	D006331	28082450	0.999424
MNDR-E-CIRC-0255	circTTN-275	circRNA	Homo sapiens	Heart disease	DOID:114	D006331	28082450	0.999424
MNDR-E-CIRC-0256	circTTN-344	circRNA	Homo sapiens	Heart disease	DOID:114	D006331	28082450	0.999424
MNDR-E-CIRC-0257	circTTN-57	circRNA	Homo sapiens	Heart disease	DOID:114	D006331	28082450	0.999424
MNDR-E-CIRC-0258	circTTN-81	circRNA	Homo sapiens	Heart disease	DOID:114	D006331	28082450	0.999424
MNDR-E-CIRC-0259	circTTN-88	circRNA	Homo sapiens	Heart disease	DOID:114	D006331	28082450	0.999424
MNDR-E-CIRC-0260	circTTN-90	circRNA	Homo sapiens	Heart disease	DOID:114	D006331	28082450	0.999424
MNDR-E-CIRC-0261	circUBR5	circRNA	Homo sapiens	Lupus nephritis	DOID:0080162	D008181	29499937	0.795006
MNDR-E-CIRC-0262	circularRNA100783	circRNA	Homo sapiens	Immunosenescence		D000068884	26451160	0.795006
MNDR-E-CIRC-0263	circularRNA-ZRANB1	circRNA	Homo sapiens	Glaucoma	DOID:1686	D005901	29748605	0.982118
MNDR-E-CIRC-0264	circVMA21	circRNA	Homo sapiens	Intervertebral disc degeneration	DOID:90	D055959	29343508	0.999424
MNDR-E-CIRC-0265	circWDR77	circRNA	Homo sapiens	Cardiovascular disease	DOID:1287	D002318	29042195	0.999986
MNDR-E-CIRC-0266	circZEB1.33	circRNA	Homo sapiens	Hepatocellular cancer	DOID:3571	D008113	30123094	0.999986
MNDR-E-CIRC-0267	circ-ZEB1.5	circRNA	Homo sapiens	Lung cancer	DOID:1324	D008175	28134598	0.795006
MNDR-E-CIRC-0268	circZNF91-4	circRNA	Homo sapiens	Heart disease	DOID:114	D006331	28082450	0.999424
MNDR-E-CIRC-0269	cir-GLI2	circRNA	Homo sapiens	Osteosarcoma	DOID:3347	D012516	28695772	0.982118
MNDR-E-CIRC-0270	ciRs-126	circRNA	Homo sapiens	Acute kidney injury	DOID:3021	D058186	30197981	0.795006
MNDR-E-CIRC-0271	ciRS-7	circRNA	Homo sapiens	Gastric cancer	DOID:10534	D013274	28608528	0.795006
MNDR-E-CIRC-0272	ciRS-7	circRNA	Homo sapiens	Esophageal carcinoma	DOID:1107	D000077277	28134598	0.795006
MNDR-E-CIRC-0273	ciRS-7	circRNA	Homo sapiens	Breast cancer	DOID:1612	D001943	28134598	0.795006
MNDR-E-CIRC-0274	ciRS-7	circRNA	Homo sapiens	Astrocytoma	DOID:3069	D001254	28134598	0.795006
MNDR-E-CIRC-0275	ciRS-7	circRNA	Homo sapiens	Lung carcinoma	DOID:3905	D055752	28134598	0.795006
MNDR-E-CIRC-0276	ciRS-7	circRNA	Homo sapiens	Cervical cancer	DOID:4362	D002583	28134598	0.795006
MNDR-E-CIRC-0277	ciRS-7	circRNA	Homo sapiens	Gastric carcinoma	DOID:5517		28134598	0.795006
MNDR-E-CIRC-0278	ciRS-7	circRNA	Homo sapiens	Hepatocellular carcinoma	DOID:684	D006528	28134598	1
MNDR-E-CIRC-0279	ciRS-7	circRNA	Homo sapiens	Neuroblastoma	DOID:769	D009447	28134598	0.795006
MNDR-E-CIRC-0280	ciRS-7	circRNA	Homo sapiens	Tongue cancer	DOID:8649	D014062	28134598	0.795006
MNDR-E-CIRC-0281	ciRS-7	circRNA	Homo sapiens	Colorectal cancer	DOID:9256	D015179	28134598	0.999986
MNDR-E-CIRC-0281	ciRS-7	circRNA	Homo sapiens	Colorectal cancer	DOID:9256	D015179	28174233	0.795006
MNDR-E-CIRC-0282	ciRS-7	circRNA	Homo sapiens	Schwannoma tumor		D009464	28134598	0.795006
MNDR-E-CIRC-0283	CLINT1	circRNA	Homo sapiens	Colorectal cancer	DOID:9256	D015179	28656150	0.795006
MNDR-E-CIRC-0284	cSMARcA5	circRNA	Homo sapiens	Cervical cancer	DOID:4362	D002583	31922210	0.795006
MNDR-E-CIRC-0285	cSRSF4	circRNA	Homo sapiens	Hypoxia		D000860	26377962	0.982118
MNDR-E-CIRC-0286	cTHSD1	circRNA	Homo sapiens	Hypoxia		D000860	26377962	0.982118
MNDR-E-CIRC-0287	cTTN1	circRNA	Homo sapiens	Heart failure	DOID:6000	D006333	28345158	0.795006
MNDR-E-CIRC-0288	cTTN2	circRNA	Homo sapiens	Heart failure	DOID:6000	D006333	28345158	0.795006
MNDR-E-CIRC-0289	cTTN4	circRNA	Homo sapiens	Heart failure	DOID:6000	D006333	28345158	0.795006
MNDR-E-CIRC-0290	cTTN5	circRNA	Homo sapiens	Heart failure	DOID:6000	D006333	28345158	0.795006
MNDR-E-CIRC-0291	cZNF292	circRNA	Homo sapiens	Hepatocellular cancer	DOID:3571	D008113	31028816	1
MNDR-E-CIRC-0292	cZNF609	circRNA	Homo sapiens	Hypertension	DOID:10763	D006973	28824721	0.795006
MNDR-E-CIRC-0293	cZNF609	circRNA	Homo sapiens	Coronary artery disease	DOID:3393	D003324	28824721	0.795006
MNDR-E-CIRC-0294	cZNF609	circRNA	Homo sapiens	Diabetic retinopathy	DOID:8947	D003930	28824721	0.795006
MNDR-E-CIRC-0295	DAZAP1	circRNA	Homo sapiens	Colorectal cancer	DOID:9256	D015179	28656150	0.795006
MNDR-E-CIRC-0296	DCAF6	circRNA	Homo sapiens	Gastric cancer	DOID:10534	D013274	28544609	0.795006
MNDR-E-CIRC-0297	DMXL2	circRNA	Homo sapiens	Stomach cancer	DOID:10534	D013274	29098316	0.982118
MNDR-E-CIRC-0298	DOPEY2	circRNA	Homo sapiens	Acute myeloid leukemia	DOID:9119	D015470	28282919	0.795006
MNDR-E-CIRC-0299	DTNA	circRNA	Homo sapiens	Multiple system atrophy	DOID:4752	D019578	27470294	0.795006
MNDR-E-CIRC-0300	DYM	circRNA	Homo sapiens	Colorectal cancer	DOID:9256	D015179	28656150	0.795006
MNDR-E-CIRC-0301	DYRK1A	circRNA	Homo sapiens	Stomach cancer	DOID:10534	D013274	29098316	0.982118
MNDR-E-CIRC-0302	EFCAB11	circRNA	Homo sapiens	Multiple system atrophy	DOID:4752	D019578	27470294	0.795006
MNDR-E-CIRC-0303	EIF4G3	circRNA	Homo sapiens	Gastric cancer	DOID:10534	D013274	28737829	0.795006
MNDR-E-CIRC-0304	EIF4G3	circRNA	Homo sapiens	Hepatocellular carcinoma	DOID:684	D006528	27258521	0.795006
MNDR-E-CIRC-0305	EXOC6	circRNA	Homo sapiens	Stomach cancer	DOID:10534	D013274	29098316	0.982118
MNDR-E-CIRC-0306	FAM114A2	circRNA	Homo sapiens	Gastric cancer	DOID:10534	D013274	28544609	0.795006
MNDR-E-CIRC-0307	FAM188A	circRNA	Homo sapiens	Stomach cancer	DOID:10534	D013274	29098316	0.982118
MNDR-E-CIRC-0308	FBXO7	circRNA	Homo sapiens	Gastric cancer	DOID:10534	D013274	28544609	0.795006
MNDR-E-CIRC-0309	FLNA	circRNA	Homo sapiens	Bladder cancer	DOID:11054	D001749	29151929	0.795006
MNDR-E-CIRC-0310	FN1	circRNA	Homo sapiens	Hypopharyngeal squamous cell carcinoma			28514762	0.795006
MNDR-E-CIRC-0311	GABRA3	circRNA	Homo sapiens	Familial hereditary ocular diseases			28624226	0.795006
MNDR-E-CIRC-0312	GLIS3	circRNA	Homo sapiens	Breast cancer	DOID:1612	D001943	28803498	0.795006
MNDR-E-CIRC-0313	GSDMB_ecircRNA	circRNA	Homo sapiens	Multiple sclerosis	DOID:2377	D009103	28272342	0.795006
MNDR-E-CIRC-0314	has_circ_001988	circRNA	Homo sapiens	Colorectal cancer	DOID:9256	D015179	28134598	0.795006
MNDR-E-CIRC-0315	has_circ_20159	circRNA	Homo sapiens	Diabetes mellitus gestational	DOID:11714	D016640	29526755	0.99029
MNDR-E-CIRC-0316	has-circRNA_0046367	circRNA	Homo sapiens	Hepatic steatosis	DOID:9452	D005234	29018509	0.999424
MNDR-E-CIRC-0317	HEATR2	circRNA	Homo sapiens	Breast cancer	DOID:1612	D001943	28803498	0.795006
MNDR-E-CIRC-0318	HIPK2	circRNA	Homo sapiens	Drug abuse	DOID:302	D019966	28786753	0.982118
MNDR-E-CIRC-0319	HIPK3	circRNA	Homo sapiens	Stomach cancer	DOID:10534	D013274	29109417	0.795006
MNDR-E-CIRC-0320	HIPK3	circRNA	Homo sapiens	Colon cancer	DOID:219	D003110	27892494	0.795006
MNDR-E-CIRC-0321	hsa_circ_0000002	circRNA	Homo sapiens	Breast cancer	DOID:1612	D001943	30810051	0.795006
MNDR-E-CIRC-0322	hsa_circ_0000003	circRNA	Homo sapiens	Non small cell lung cancer	DOID:3908	D002289	31736412	0.999986
MNDR-E-CIRC-0323	hsa_circ_0000005	circRNA	Homo sapiens	Glioma	DOID:3070	D005910	30736838	0.999986
MNDR-E-CIRC-0324	hsa_circ_0000026	circRNA	Homo sapiens	Gastric cancer	DOID:10534	D013274	28737829	0.795006
MNDR-E-CIRC-0325	hsa_circ_0000046	circRNA	Homo sapiens	Oral squamous cell carcinoma	DOID:0050866		30069275	0.795006
MNDR-E-CIRC-0326	hsa_circ_0000064	circRNA	Homo sapiens	Lung cancer	DOID:1324	D008175	29223555	1
MNDR-E-CIRC-0327	hsa_circ_0000069	circRNA	Homo sapiens	Colorectal cancer	DOID:9256	D015179	28003761	0.999986
MNDR-E-CIRC-0327	hsa_circ_0000069	circRNA	Homo sapiens	Colorectal cancer	DOID:9256	D015179	28969099	0.999986
MNDR-E-CIRC-0328	hsa_circ_0000073	circRNA	Homo sapiens	Breast cancer	DOID:1612	D001943	28933584	0.982118
MNDR-E-CIRC-0329	hsa_circ_0000092	circRNA	Homo sapiens	Liver cancer	DOID:3571	D008113	32077624	0.999986
MNDR-E-CIRC-0330	hsa_circ_0000096	circRNA	Homo sapiens	Gastric cancer	DOID:10534	D013274	28081541	0.999424
MNDR-E-CIRC-0331	hsa_circ_0000096	circRNA	Homo sapiens	Clear cell renal cell carcinoma	DOID:4467	D002292	28089832	1
MNDR-E-CIRC-0332	hsa_circ_0000096	circRNA	Homo sapiens	Colorectal cancer	DOID:9256	D015179	28969099	0.795006
MNDR-E-CIRC-0333	hsa_circ_0000098	circRNA	Homo sapiens	Breast cancer	DOID:1612	D001943	28744405	0.982118
MNDR-E-CIRC-0334	hsa_circ_0000105	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-0335	hsa_circ_0000122	circRNA	Homo sapiens	Acute kidney injury	DOID:3021	D058186	30197981	0.795006
MNDR-E-CIRC-0336	hsa_circ_0000140	circRNA	Homo sapiens	Oral squamous cell carcinoma	DOID:0050866		29991057	1
MNDR-E-CIRC-0336	hsa_circ_0000140	circRNA	Homo sapiens	Oral squamous cell carcinoma	DOID:0050866		32041942	1
MNDR-E-CIRC-0337	hsa_circ_0000140	circRNA	Homo sapiens	Gastric cancer	DOID:10534	D013274	26945092	0.795006
MNDR-E-CIRC-0337	hsa_circ_0000140	circRNA	Homo sapiens	Stomach cancer	DOID:10534	D013274	25689795	0.795006
MNDR-E-CIRC-0338	hsa_circ_0000144	circRNA	Homo sapiens	Gastric cancer	DOID:10534	D013274	28737829	0.999986
MNDR-E-CIRC-0338	hsa_circ_0000144	circRNA	Homo sapiens	Gastric cancer	DOID:10534	D013274	31636511	0.999986
MNDR-E-CIRC-0339	hsa_circ_0000144	circRNA	Homo sapiens	Bladder cancer	DOID:11054	D001749	30098434	0.999986
MNDR-E-CIRC-0340	hsa_circ_0000146	circRNA	Homo sapiens	Liver cirrhosis	DOID:5082	D008103	29789629	0.888683
MNDR-E-CIRC-0341	hsa_circ_0000150	circRNA	Homo sapiens	Acute kidney injury	DOID:3021	D058186	30197981	0.795006
MNDR-E-CIRC-0342	hsa_circ_0000154	circRNA	Homo sapiens	Gastric cancer	DOID:10534	D013274	28544609	0.795006
MNDR-E-CIRC-0343	hsa_circ_00001649	circRNA	Homo sapiens	Gastric cancer	DOID:10534	D013274	28167847	0.795006
MNDR-E-CIRC-0344	hsa_circ_0000172	circRNA	Homo sapiens	Bladder cancer	DOID:11054	D001749	29558461	0.795006
MNDR-E-CIRC-0345	hsa_circ_0000177	circRNA	Homo sapiens	Glioma	DOID:3070	D005910	30010402	0.982118
MNDR-E-CIRC-0346	hsa_circ_0000181	circRNA	Homo sapiens	Gastric cancer	DOID:10534	D013274	28940688	0.795006
MNDR-E-CIRC-0347	hsa_circ_0000182	circRNA	Homo sapiens	Oral squamous cell carcinoma	DOID:0050866		29991057	0.795006
MNDR-E-CIRC-0348	hsa_circ_0000190	circRNA	Homo sapiens	Gastric cancer	DOID:10534	D013274	28130019	0.795006
MNDR-E-CIRC-0349	hsa_circ_0000199	circRNA	Homo sapiens	Glioblastoma	DOID:3068	D005909	28236760	0.888683
MNDR-E-CIRC-0350	hsa_circ_0000212	circRNA	Homo sapiens	Acute myeloid leukemia	DOID:9119	D015470	30558617	0.795006
MNDR-E-CIRC-0351	hsa_circ_0000218	circRNA	Homo sapiens	Colorectal cancer	DOID:9256	D015179	31598673	1
MNDR-E-CIRC-0351	hsa_circ_0000218	circRNA	Homo sapiens	Colorectal cancer	DOID:9256	D015179	32193556	1
MNDR-E-CIRC-0352	hsa_circ_0000237	circRNA	Homo sapiens	Colorectal cancer	DOID:9256	D015179	28656150	0.795006
MNDR-E-CIRC-0353	hsa_circ_0000241	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-0354	hsa_circ_0000242	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-0355	hsa_circ_0000253	circRNA	Homo sapiens	Glioma	DOID:3070	D005910	31020693	0.999986
MNDR-E-CIRC-0356	hsa_circ_0000257	circRNA	Homo sapiens	Pancreatic ductal adenocarcinoma	DOID:3498	D021441	27997903	0.795006
MNDR-E-CIRC-0357	hsa_circ_0000263	circRNA	Homo sapiens	Cervical cancer	DOID:4362	D002583	30569515	0.999424
MNDR-E-CIRC-0358	hsa_circ_0000267	circRNA	Homo sapiens	Gastric cancer	DOID:10534	D013274	31845519	1
MNDR-E-CIRC-0359	hsa_circ_0000267	circRNA	Homo sapiens	Hepatocellular cancer	DOID:3571	D008113	30719761	0.795006
MNDR-E-CIRC-0360	hsa_circ_0000282	circRNA	Homo sapiens	Acute kidney injury	DOID:3021	D058186	30197981	0.795006
MNDR-E-CIRC-0361	hsa_circ_0000282	circRNA	Homo sapiens	Acute myeloid leukemia	DOID:9119	D015470	30558617	0.795006
MNDR-E-CIRC-0362	hsa_circ_0000284	circRNA	Homo sapiens	Gastric cancer	DOID:10534	D013274	27050392	1
MNDR-E-CIRC-0363	hsa_circ_0000284	circRNA	Homo sapiens	Bladder cancer	DOID:11054	D001749	28794202	1
MNDR-E-CIRC-0364	hsa_circ_0000284	circRNA	Homo sapiens	Breast cancer	DOID:1612	D001943	27050392	1
MNDR-E-CIRC-0365	hsa_circ_0000284	circRNA	Homo sapiens	Prostate adenocarcinoma	DOID:2526		27050392	1
MNDR-E-CIRC-0366	hsa_circ_0000284	circRNA	Homo sapiens	Bladder urothelial carcinoma	DOID:4006		27050392	1
MNDR-E-CIRC-0366	hsa_circ_0000284	circRNA	Homo sapiens	Bladder urothelial carcinoma	DOID:4006		27050392	1
MNDR-E-CIRC-0367	hsa_circ_0000284	circRNA	Homo sapiens	Clear cell renal cell carcinoma	DOID:4467	D002292	27050392	0.795006
MNDR-E-CIRC-0368	hsa_circ_0000284	circRNA	Homo sapiens	Kidney clear cell carcinoma	DOID:4880	D002292	27050392	1
MNDR-E-CIRC-0369	hsa_circ_0000284	circRNA	Homo sapiens	Cholangiocarcinoma	DOID:4947	D018281	31501232	0.999424
MNDR-E-CIRC-0370	hsa_circ_0000284	circRNA	Homo sapiens	Hepatocellular carcinoma	DOID:684	D006528	27050392	1
MNDR-E-CIRC-0370	hsa_circ_0000284	circRNA	Homo sapiens	Hepatocellular carcinoma	DOID:684	D006528	29415990	1
MNDR-E-CIRC-0371	hsa_circ_0000284	circRNA	Homo sapiens	Diabetic retinopathy	DOID:8947	D003930	28860123	1
MNDR-E-CIRC-0372	hsa_circ_0000284	circRNA	Homo sapiens	Colorectal cancer	DOID:9256	D015179	27050392	1
MNDR-E-CIRC-0372	hsa_circ_0000284	circRNA	Homo sapiens	Colorectal cancer	DOID:9256	D015179	29549306	1
MNDR-E-CIRC-0373	hsa_circ_0000284	circRNA	Homo sapiens	Diabetes mellitus	DOID:9351	D003920	28860123	0.999986
MNDR-E-CIRC-0374	hsa_circ_0000285	circRNA	Homo sapiens	Bladder cancer	DOID:11054	D001749	30509102	0.795006
MNDR-E-CIRC-0375	hsa_circ_0000285	circRNA	Homo sapiens	Laryngeal cancer	DOID:2600	D007822	31858548	0.982118
MNDR-E-CIRC-0376	hsa_circ_0000285	circRNA	Homo sapiens	Cervical cancer	DOID:4362	D002583	31696463	0.999424
MNDR-E-CIRC-0377	hsa_circ_0000285	circRNA	Homo sapiens	Nasopharyngeal carcinoma	DOID:9261	D000077274	30405788	0.795006
MNDR-E-CIRC-0378	hsa_circ_0000285	circRNA	Homo sapiens	Nasopharyngeal cancer		D009303	30405788	0.795006
MNDR-E-CIRC-0379	hsa_circ_0000291	circRNA	Homo sapiens	Gastric cancer	DOID:10534	D013274	28184940	0.795006
MNDR-E-CIRC-0380	hsa_circ_0000298	circRNA	Homo sapiens	Acute kidney injury	DOID:3021	D058186	30197981	0.795006
MNDR-E-CIRC-0381	hsa_circ_0000315	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-0382	hsa_circ_0000317	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-0383	hsa_circ_0000320	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-0384	hsa_circ_0000326	circRNA	Homo sapiens	Gastric cancer	DOID:10534	D013274	28184940	0.795006
MNDR-E-CIRC-0385	hsa_circ_0000326	circRNA	Homo sapiens	Lung adenocarcinoma	DOID:3910	D000077192	32248836	0.795006
MNDR-E-CIRC-0386	hsa_circ_0000326	circRNA	Homo sapiens	Nasopharyngeal cancer		D009303	30928094	0.795006
MNDR-E-CIRC-0387	hsa_circ_0000332	circRNA	Homo sapiens	Gastric cancer	DOID:10534	D013274	30948703	0.795006
MNDR-E-CIRC-0388	hsa_circ_0000337	circRNA	Homo sapiens	Esophageal squamous cell carcinoma		D000077277	30881124	0.795006
MNDR-E-CIRC-0389	hsa_circ_0000367	circRNA	Homo sapiens	Acute kidney injury	DOID:3021	D058186	30197981	0.795006
MNDR-E-CIRC-0390	hsa_circ_0000370	circRNA	Homo sapiens	Acute myeloid leukemia	DOID:9119	D015470	31919040	0.795006
MNDR-E-CIRC-0391	hsa_circ_0000370	circRNA	Homo sapiens	Colorectal cancer	DOID:9256	D015179	31700498	0.795006
MNDR-E-CIRC-0392	hsa_circ_0000375	circRNA	Homo sapiens	Cutaneous squamous cell carcinoma			27298156	0.795006
MNDR-E-CIRC-0393	hsa_circ_0000378	circRNA	Homo sapiens	Oral squamous cell carcinoma	DOID:0050866		29991057	0.795006
MNDR-E-CIRC-0394	hsa_circ_0000378	circRNA	Homo sapiens	Primary great saphenous vein varicosities	DOID:799	D014648	29577902	0.888683
MNDR-E-CIRC-0395	hsa_circ_0000380	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-0396	hsa_circ_0000388	circRNA	Homo sapiens	Cervical cancer	DOID:4362	D002583	32119786	0.999986
MNDR-E-CIRC-0397	hsa_circ_0000395	circRNA	Homo sapiens	Cancer	DOID:162	D009369	29069731	0.795006
MNDR-E-CIRC-0398	hsa_circ_0000414	circRNA	Homo sapiens	Pulmonary tuberculosis	DOID:2957	D014397	29248507	0.795006
MNDR-E-CIRC-0399	hsa_circ_0000419	circRNA	Homo sapiens	Gastric cancer	DOID:10534	D013274	31810586	0.795006
MNDR-E-CIRC-0400	hsa_circ_0000437	circRNA	Homo sapiens	Stomach cancer	DOID:10534	D013274	29109417	0.795006
MNDR-E-CIRC-0401	hsa_circ_0000437	circRNA	Homo sapiens	Hypertension	DOID:10763	D006973	28534714	0.795006
MNDR-E-CIRC-0402	hsa_circ_0000437	circRNA	Homo sapiens	Endometrial cancer	DOID:1380	D016889	31308756	0.795006
MNDR-E-CIRC-0403	hsa_circ_0000463	circRNA	Homo sapiens	Acute kidney injury	DOID:3021	D058186	30197981	0.795006
MNDR-E-CIRC-0404	hsa_circ_0000467	circRNA	Homo sapiens	Gastric cancer	DOID:10534	D013274	30461077	0.999986
MNDR-E-CIRC-0404	hsa_circ_0000467	circRNA	Homo sapiens	Gastric cancer	DOID:10534	D013274	32090087	0.999986
MNDR-E-CIRC-0405	hsa_circ_0000479	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-0406	hsa_circ_0000495	circRNA	Homo sapiens	Head and neck squamous cell carcinoma	DOID:5520	D000077195	32231744	0.795006
MNDR-E-CIRC-0407	hsa_circ_0000497	circRNA	Homo sapiens	Hepatocellular cancer	DOID:3571	D008113	28695771	1
MNDR-E-CIRC-0408	hsa_circ_0000502	circRNA	Homo sapiens	Osteosarcoma	DOID:3347	D012516	30525215	0.982118
MNDR-E-CIRC-0409	hsa_circ_0000502	circRNA	Homo sapiens	Liver cancer	DOID:3571	D008113	31983112	0.999986
MNDR-E-CIRC-0410	hsa_circ_0000504	circRNA	Homo sapiens	Colorectal cancer	DOID:9256	D015179	28656150	0.795006
MNDR-E-CIRC-0411	hsa_circ_0000515	circRNA	Homo sapiens	Acute kidney injury	DOID:3021	D058186	30197981	0.795006
MNDR-E-CIRC-0412	hsa_circ_0000515	circRNA	Homo sapiens	Cervical cancer	DOID:4362	D002583	31772143	0.999986
MNDR-E-CIRC-0413	hsa_circ_0000517	circRNA	Homo sapiens	Multiple sclerosis	DOID:2377	D009103	28651352	0.795006
MNDR-E-CIRC-0414	hsa_circ_0000517	circRNA	Homo sapiens	Liver cancer	DOID:3571	D008113	31750237	0.795006
MNDR-E-CIRC-0414	hsa_circ_0000517	circRNA	Homo sapiens	Liver cancer	DOID:3571	D008113	32355738	0.795006
MNDR-E-CIRC-0415	hsa_circ_0000518	circRNA	Homo sapiens	Pancreatic cancer	DOID:1793	D010190	29620241	0.982118
MNDR-E-CIRC-0416	hsa_circ_0000518	circRNA	Homo sapiens	Multiple sclerosis	DOID:2377	D009103	28651352	0.888683
MNDR-E-CIRC-0417	hsa_circ_0000518	circRNA	Homo sapiens	Esophageal cancer	DOID:5041	D004938	27465405	0.795006
